x,y,Effort,Transect.Label,Sample.Label,area,elevation_mean,slope_mean
492656.8611,3951002.919,20,TR121,285,399.99841,202.1725051,6.365375131
492440.9928,3951018.841,20,TR121,274,358.16259,174.3015184,21.577116
492460.0063,3951018.216,20,TR121,275,398.82446,177.5426824,6.259667409
490371.6735,3945090.177,20,TR110,272,405.98754,214.2422009,12.57484393
492420.1013,3951011.7,20,TR121,273,348.97631,168.653345,17.38800835
492509.7682,3951016.052,20,TR121,278,395.85217,189.7262115,17.92719594
492545.6309,3951015.351,20,TR121,279,397.71398,191.9823334,5.221166797
492480.4156,3951019.348,20,TR121,276,399.2655,181.0111348,19.06341104
492503.7404,3951016.555,20,TR121,277,399.9967,185.3143759,8.201931262
492917.2644,3950999.452,20,TR121,298,399.99963,227.4198503,8.963574233
492922.5482,3950999.314,20,TR121,299,399.9663,226.9788351,7.901754434
492862.7779,3950999.043,20,TR121,296,399.99951,228.683856,8.223942199
492882.8154,3951009.426,20,TR121,297,399.99902,228.3631935,8.218045034
492992.627,3951004.176,20,TR121,302,375.87487,215.7885392,15.88362985
492998.9889,3951016.949,20,TR121,303,357.8739,211.6297978,17.32576577
492942.7681,3951009.552,20,TR121,300,399.99987,223.193573,13.45201205
492962.655,3951011.663,20,TR121,301,399.99511,220.2525377,9.369523639
492752.7799,3950996.613,20,TR121,290,355.05761,207.5452281,12.61667771
492774.9787,3950993.711,20,TR121,291,346.68444,213.4421648,22.53356003
492707.2906,3950997.572,20,TR121,288,398.87939,203.0601135,5.05121135
492745.5751,3950997.087,20,TR121,289,399.7323,204.3637733,8.819091013
492822.924,3951006.945,20,TR121,294,399.99987,229.2331171,5.537972862
492842.8349,3951008.83,20,TR121,295,399.98754,229.4999514,7.198220918
492788.5436,3950994.32,20,TR121,292,377.05188,219.9555145,19.81155696
492802.9724,3951005.793,20,TR121,293,399.96337,226.5606585,14.42923368
493214.3209,3951029.936,20,TR121,314,399.99743,169.1098417,6.383568306
493234.2103,3951031.964,20,TR121,315,394.71826,170.7685421,6.392710328
493176.8844,3951018.924,20,TR121,312,237.3717,175.5201813,5.187720815
493196.6075,3951018.252,20,TR121,313,371.44702,171.8654621,13.59734629
493292.2272,3951045.486,20,TR121,318,305.17932,173.1467569,15.21791442
493312.38,3951042.631,20,TR121,319,334.24731,173.6272855,16.50199275
493256.7994,3951026.945,20,TR121,316,396.56518,173.0893799,10.76326484
493276.3444,3951031.937,20,TR121,317,373.37133,174.9230009,7.679228137
493061.8189,3951019.416,20,TR121,306,393.98852,193.1574821,17.58605836
493077.95,3951019.692,20,TR121,307,399.34851,187.2883759,11.05940898
493019.3082,3951019.545,20,TR121,304,397.78442,204.6619308,20.08974586
493038.5538,3951025.211,20,TR121,305,379.06298,197.968219,16.15661837
493148.05,3951020.96,20,TR121,310,399.99914,179.2813883,9.711921624
493166.681,3951020.366,20,TR121,311,399.98815,176.8640814,6.933702983
493096.1305,3951020.524,20,TR121,308,398.57946,184.3992558,8.054239207
493128.9488,3951021.484,20,TR121,309,398.12866,182.3577366,8.037290851
489875.75,3931839.3,20,TR158,458,398.84631,12.66145947,7.963909256
489892.1591,3931856.859,20,TR158,459,399.34082,12.62897187,11.93936912
488689.4059,3934476.488,20,TR152,456,334.1997,310.2419564,5.560876578
489884.1301,3931828.275,20,TR158,457,309.71521,12.58758839,9.176808489
489421.9468,3935221.332,20,TR165,462,364.79418,340.4202738,22.66648148
489410.3076,3935242.055,20,TR165,463,399.13952,346.6291409,20.71931522
489890.7224,3931877.53,20,TR158,460,393.07605,11.87967211,12.68790419
489901.0153,3931895.324,20,TR158,461,274.00659,11.61180964,12.49292597
488581.0776,3934519.52,20,TR152,450,399.90075,313.8016322,10.20836037
488605.429,3934509.296,20,TR152,451,399.99145,312.5373637,12.83893116
488549.0166,3934534.274,20,TR152,448,399.93286,314.295517,9.660566272
488562.9123,3934528.156,20,TR152,449,399.85131,313.7086372,10.86978245
488655.0251,3934490.343,20,TR152,454,399.56982,309.9683299,10.39967558
488675.3919,3934482.325,20,TR152,455,400,309.0820903,8.474237361
488614.9653,3934506.834,20,TR152,452,399.61364,311.0571379,10.37207373
488638.9487,3934496.472,20,TR152,453,389.12866,311.0831095,14.76004203
489297.8933,3935415.356,20,TR165,474,398.15795,304.9512527,13.14581566
489284.6989,3935444.14,20,TR165,475,213.25366,302.8408279,8.548673951
489313.8467,3935382.76,20,TR165,472,396.72155,314.099081,18.5336846
489307.6342,3935399.998,20,TR165,473,398.92004,309.4913483,14.65532748
490473.5276,3937769.737,20,TR172,478,370.63147,128.5524475,36.71653575
490466.9047,3937751.296,20,TR172,479,367.9198,130.8818461,35.83345614
490515.2765,3937780.978,20,TR172,476,378.7478,116.3623585,32.01015786
490485.8527,3937782.503,20,TR172,477,384.30297,124.5797262,34.0698104
489372.6412,3935290.647,20,TR165,466,399.531,347.0097549,7.345572596
489367.3421,3935295.06,20,TR165,467,398.01794,344.0292091,17.22085474
489402.2496,3935252.264,20,TR165,464,398.25073,350.4484043,11.2066892
489385.3436,3935267.837,20,TR165,465,398.02404,349.6574635,9.642275289
489321.0519,3935361.186,20,TR165,470,399.96862,323.5876038,15.15131272
489319.3254,3935368.624,20,TR165,471,385.33642,318.920872,21.85203774
489351.9534,3935308.294,20,TR165,468,397.8861,335.6905757,20.41114258
489337.5105,3935326.003,20,TR165,469,398.72827,329.3356251,20.00668932
488471.2546,3940130.463,20,TR179,490,399.03271,196.9521046,5.624861488
488479.841,3940149.42,20,TR179,491,394.93139,195.9110616,8.275540373
488457.5597,3940092.466,20,TR179,488,399.7882,196.3291245,9.63699808
488464.4951,3940111.997,20,TR179,489,383.84277,195.9351501,7.534077612
488506.0257,3940199.3,20,TR179,494,398.46106,197.0501188,10.69619526
488514.8136,3940206.662,20,TR179,495,394.32836,195.8807802,5.741377532
488469.0884,3940174.334,20,TR179,492,399.38769,195.5981007,6.173394083
488496.2805,3940182.32,20,TR179,493,397.34082,195.0750203,10.57775285
488418.1923,3939985.867,20,TR179,482,369.70593,200.250119,5.741774874
488405.1087,3940004.669,20,TR179,483,399.82507,200.0741943,6.23573288
490450.6169,3937735.843,20,TR172,480,377.57568,141.4059448,40.72926768
490434.2447,3937727.202,20,TR172,481,380.78991,156.3484538,40.63366598
488425.5573,3940060.13,20,TR179,486,399.9403,198.848937,6.44149822
488442.2513,3940076.638,20,TR179,487,399.99487,195.7086056,9.656872959
488423.1966,3940019.881,20,TR179,484,399.91699,199.5073583,4.630329575
488439.2693,3940035.243,20,TR179,485,399.99194,199.5092611,3.2242656
488704.4288,3940316.184,20,TR179,506,399.99975,194.7087412,13.67929638
488726.787,3940317.487,20,TR179,507,399.98596,194.6294861,12.2748623
488677.1638,3940288.402,20,TR179,504,391.84851,195.8514426,7.40785445
488687.006,3940306.519,20,TR179,505,399.50061,194.0796823,7.141611025
493689.2946,3947849.362,20,TR181,510,397.97204,228.2127314,22.25560865
493704.84,3947861.757,20,TR181,511,399.90991,221.9813853,43.11346137
488739.7536,3940334.862,20,TR179,508,319.42614,194.4502004,15.29101115
493683.2536,3947839.962,20,TR181,509,284.98779,228.9462891,21.49609102
488568.807,3940234.641,20,TR179,498,399.89685,194.1537743,5.703020343
488586.4417,3940243.999,20,TR179,499,397.17224,193.0345688,8.002785154
488532.129,3940219.013,20,TR179,496,399.96899,196.4868069,7.686198827
488550.5556,3940226.671,20,TR179,497,399.83923,195.4166242,6.040102395
488639.2743,3940269.792,20,TR179,502,368.04565,193.927653,7.330390907
488654.2777,3940284.095,20,TR179,503,399.04882,194.8067403,6.794060676
488608.8343,3940246.06,20,TR179,500,395.14843,192.2048378,11.61617635
488621.5373,3940263.222,20,TR179,501,389.32226,192.6398,10.64125454
488081.7269,3936460.231,20,TR149,394,312.61645,170.4081304,35.59831549
488084.4083,3936477.547,20,TR149,395,368.56237,185.3604213,38.17973722
488042.5988,3936452.737,20,TR149,392,345.32104,148.6984077,40.51278953
488061.1378,3936453.449,20,TR149,393,363.47741,160.1802256,34.80324012
487734.1351,3935107.359,20,TR152,398,399.73693,228.96175,15.06135233
487758.4226,3935089.184,20,TR152,399,379.95166,231.6188769,17.18251731
488101.136,3936486.275,20,TR149,396,376.14807,195.5510321,23.73320307
487726.7178,3935111.16,20,TR152,397,358.64965,225.530424,9.213554216
487999.5832,3936551.365,20,TR149,386,399.98901,112.6019872,44.01579929
488017.2176,3936533.834,20,TR149,387,369.71862,126.8087063,42.60092676
487992.4547,3936587.057,20,TR149,384,376.21569,102.6931651,40.78182549
487985.4543,3936580.211,20,TR149,385,397.37524,104.1652925,42.55733101
488025.5063,3936486.128,20,TR149,390,392.71044,143.0747615,41.97646759
488027.7151,3936465.085,20,TR149,391,381.83276,143.3318434,41.81142363
488010.1802,3936518.657,20,TR149,388,351.60046,137.633406,51.73881665
488014.7602,3936493.928,20,TR149,389,369.39392,131.7012386,45.71975552
487918.5568,3934954.23,20,TR152,410,399.97766,286.2091349,13.67761873
487940.0861,3934940.072,20,TR152,411,399.97863,289.8079777,10.66517307
487890.9332,3934974.949,20,TR152,408,399.92224,278.4217377,13.3879797
487908.9199,3934961.706,20,TR152,409,399.93322,282.5497036,13.47437932
487982.1485,3934906.901,20,TR152,414,393.5299,294.5470805,20.55897759
488001.1637,3934896.952,20,TR152,415,398.89904,292.8578096,12.64157394
487957.4167,3934924.85,20,TR152,412,362.26086,290.0617218,18.54978916
487963.58,3934920.191,20,TR152,413,339.27221,293.3620845,22.29668021
487800.9632,3935056.825,20,TR152,402,399.4552,247.2596,19.10484336
487815.4129,3935042.351,20,TR152,403,399.3507,254.3216061,23.15769359
487774.4168,3935078.213,20,TR152,400,375.11694,237.4704456,17.28365105
487786.4341,3935068.162,20,TR152,401,392.67907,242.2019389,13.63522034
487862.3077,3935000.551,20,TR152,406,399.9707,271.0707397,14.86222267
487871.726,3934992.742,20,TR152,407,399.99377,275.1534458,11.5882903
487827.8174,3935031.969,20,TR152,404,399.97326,261.7862746,18.24601508
487842.6984,3935019.393,20,TR152,405,399.93542,265.9530616,17.64114803
488187.4504,3934767.561,20,TR152,426,398.89038,299.6997501,6.882861434
488197.574,3934762.557,20,TR152,427,393.96374,302.2596741,15.2191119
488148.1719,3934800.999,20,TR152,424,399.94177,296.8786373,15.85289469
488169.5609,3934782.14,20,TR152,425,399.97277,298.7478781,13.16434732
488248.4734,3934720.979,20,TR152,430,399.67553,315.5555797,10.93101787
488265.8358,3934708.137,20,TR152,431,397.36816,320.0074607,14.94452915
488215.547,3934748.566,20,TR152,428,399.99646,307.55041,11.53597755
488224.4504,3934740.477,20,TR152,429,396.99853,310.9890376,13.90950806
488051.9857,3934861.267,20,TR152,418,399.85681,292.4426517,11.01459237
488064.1031,3934853.486,20,TR152,419,399.99585,292.693325,10.36942837
488015.8775,3934886.797,20,TR152,416,399.95617,293.7977223,5.502689557
488036.6489,3934871.746,20,TR152,417,399.99853,293.0191956,11.07086803
488120.6387,3934814.184,20,TR152,422,390.05078,294.6455708,19.33670196
488137.7383,3934806.18,20,TR152,423,399.8944,294.9342468,18.40284275
488082.9491,3934839.231,20,TR152,420,399.61779,293.0543652,6.587059901
488097.664,3934828.086,20,TR152,421,395.13122,293.4235067,14.04520507
488442.7096,3934599.183,20,TR152,442,398.77441,337.542244,11.91633687
488461.4828,3934579.488,20,TR152,443,383.61547,332.7504171,23.85778611
488417.9118,3934613.921,20,TR152,440,399.97448,343.747057,6.647162038
488433.7172,3934605.537,20,TR152,441,399.81311,342.1051188,10.24465873
488508.7907,3934552.447,20,TR152,446,399.99365,318.6413025,12.92130035
488521.9069,3934547.075,20,TR152,447,399.99743,316.6080789,10.45150079
488473.1514,3934569.836,20,TR152,444,399.94506,323.9962302,21.81368733
488496.1713,3934556.47,20,TR152,445,399.85119,320.6635437,8.531689134
488304.7684,3934680.92,20,TR152,434,400,324.4300322,9.809948642
488326.275,3934665.437,20,TR152,435,400.00012,327.152914,8.014924951
488280.6505,3934699.118,20,TR152,432,390.60498,322.0350403,6.609445375
488292.9731,3934688.936,20,TR152,433,399.98877,322.3898032,7.225319284
488371.1607,3934632.319,20,TR152,438,399.54919,339.8213348,13.17654141
488398.2866,3934621.827,20,TR152,439,398.56543,343.2075081,8.891785228
488345.8091,3934649.89,20,TR152,436,399.99279,330.5629272,14.78716641
488354.9953,3934642.472,20,TR152,437,397.68957,336.0467996,14.54167855
491553.4915,3942978.396,20,TR058,74,383.89489,189.4250317,8.799690471
491573.4248,3942964.769,20,TR058,75,399.92187,192.0250883,11.89967457
493750.1082,3955718.914,20,TR032,72,399.11242,294.8233356,18.36304042
493765.4673,3955731.653,20,TR032,73,234.10827,297.8946644,8.081535544
491578.4387,3942894.991,20,TR058,78,399.89221,198.9789114,9.149519623
491582.168,3942878.531,20,TR058,79,399.57836,203.5306529,19.54236818
491573.9321,3942936.036,20,TR058,76,399.95642,198.0492125,14.66642859
491573.1353,3942918.395,20,TR058,77,399.9436,198.8155174,6.114474134
493756.9655,3955596.301,20,TR032,66,399.69958,266.1688354,14.80845559
493758.882,3955626.338,20,TR032,67,399.95629,269.8240509,13.53603519
493774.9632,3955556.603,20,TR032,64,388.39306,273.8354683,20.30183344
493766.3274,3955572.181,20,TR032,65,399.2644,267.1953206,15.43550424
493752.6047,3955676.505,20,TR032,70,399.94665,282.708147,18.69105716
493750.8419,3955696.984,20,TR032,71,399.99206,287.4946423,19.07508347
493758.1572,3955634.074,20,TR032,68,394.0852,274.3964729,15.82591879
493756.0843,3955650.823,20,TR032,69,399.90405,278.4908793,13.75879441
491587.4392,3942667.42,20,TR058,90,399.90039,148.0147885,19.03981097
491572.7683,3942638.411,20,TR058,91,396.55273,142.4183065,9.869712235
491576.1925,3942695.47,20,TR058,88,390.24462,164.9351864,27.64806942
491567.0851,3942677.245,20,TR058,89,399.47241,156.6852635,28.31698711
491571.1946,3942577.396,20,TR058,94,399.99926,136.8101263,7.817532659
491590.067,3942559.808,20,TR058,95,399.99914,136.5695217,16.92872054
491573.0696,3942628.893,20,TR058,92,390.8717,139.0966217,10.29665451
491592.5976,3942596.338,20,TR058,93,398.49304,136.1975813,8.249602836
491564.7738,3942815.901,20,TR058,82,389.01867,210.7169342,10.24781333
491579.1233,3942792.1,20,TR058,83,385.63024,207.0939608,16.92855923
491572.8716,3942849.92,20,TR058,80,399.90417,210.7999077,16.86785635
491585.7918,3942829.749,20,TR058,81,398.2716,212.8901615,9.04901072
491569.0648,3942731.232,20,TR058,86,384.47766,190.1110001,30.62980122
491571.4339,3942714.947,20,TR058,87,399.10595,177.9105511,36.85714402
491561.6774,3942771.82,20,TR058,84,386.71972,201.3248781,19.6472324
491562.6694,3942753.332,20,TR058,85,398.13928,196.0287933,17.12278428
490955.6297,3939245.295,20,TR060,106,336.51745,59.61825503,35.44478679
490940.1103,3939246.806,20,TR060,107,342.3612,62.33538214,34.98915012
491016.0542,3939320.966,20,TR059,104,399.90454,40.15912516,24.83219835
491005.6001,3939317.681,20,TR059,105,213.31066,47.86149652,32.75061459
490910.5733,3939196.343,20,TR060,110,381.43835,71.22569365,36.35570572
490895.2848,3939183.173,20,TR060,111,395.67675,71.94337153,32.99008213
490937.6348,3939224.89,20,TR060,108,308.60766,68.49677213,37.36785643
490922.3626,3939214.239,20,TR060,109,348.84179,68.30367126,40.92793317
491586.8065,3942506.305,20,TR058,98,308.06665,135.3992709,13.82837645
491101.456,3939372.485,20,TR059,99,386.65783,23.1313959,14.7075666
491588.4946,3942545.12,20,TR058,96,400,134.8387823,14.47486717
491587.0855,3942526.062,20,TR058,97,399.28613,136.537056,13.35768013
491048.6321,3939345.037,20,TR059,102,400,33.21313184,20.74526765
491034.4317,3939324.916,20,TR059,103,399.68188,36.49357758,21.84685061
491088.5883,3939359.222,20,TR059,100,392.28393,24.66717136,15.74693188
491065.8717,3939355.173,20,TR059,101,399.9375,28.16281954,14.54775144
490704.9058,3939062.535,20,TR061,122,393.87414,114.887505,22.60275191
490688.8363,3939050.664,20,TR061,123,399.87817,111.6171069,9.334913363
490739.2058,3939082.576,20,TR061,120,399.99963,124.9865685,15.65410057
490726.6347,3939066.023,20,TR061,121,399.91101,122.6483312,17.82587091
490640.0709,3939015.828,20,TR061,126,399.95788,113.4897608,16.31073961
490623.4245,3939004.749,20,TR061,127,399.99841,116.1094799,9.045742743
490672.6628,3939038.899,20,TR061,124,400,111.6704997,11.56183111
490656.4245,3939027.284,20,TR061,125,399.85546,110.2877112,20.42003069
490881.6588,3939129.124,20,TR060,114,288.20947,72.5496521,36.14910767
490828.762,3939114.58,20,TR061,115,334.43689,101.6647104,37.33764442
490898.318,3939158.274,20,TR060,112,398.87683,69.71231079,37.28429095
490880.4862,3939147.603,20,TR060,113,399.5531,73.52758654,37.93379265
490779.2823,3939098.145,20,TR061,118,352.03674,132.4822876,25.52809438
490756.8004,3939092.085,20,TR061,119,399.57653,133.1755819,25.32622864
490808.1049,3939115.223,20,TR061,116,321.96826,114.1397001,35.65504615
490793.9925,3939106.58,20,TR061,117,318.65918,125.6022392,33.08067517
493141.991,3953090.476,20,TR024,10,399.77771,160.6008193,17.19192132
493136.2618,3953100.219,20,TR024,11,399.95678,161.5995069,15.14765034
493160.0789,3953047.508,20,TR024,8,377.42858,153.1748128,7.604845976
493152.7729,3953064.706,20,TR024,9,385.88024,156.2678253,12.7827691
493107.144,3953170.674,20,TR024,14,399.99829,158.6827647,12.088598
493100.1339,3953185.932,20,TR024,15,399.99963,155.6004314,15.14286329
493124.8463,3953129.819,20,TR024,12,399.99914,161.0031514,15.34367266
493118.5358,3953144.799,20,TR024,13,399.73352,160.5156699,15.19082285
493214.3577,3952949.627,20,TR024,2,399.80041,140.5994456,8.602360692
493204.9472,3952973.574,20,TR024,3,399.98962,140.0564108,8.268751737
493242.2856,3952906.077,20,TR024,0,231.75219,145.5669117,11.04500588
493221.2685,3952939.1,20,TR024,1,399.94372,142.5132151,11.26949703
493179.8283,3953017.714,20,TR024,6,370.06726,145.8253876,17.94031939
493170.8694,3953030.518,20,TR024,7,347.1986,150.5888397,10.60669523
493200.582,3952981.735,20,TR024,4,399.99987,142.1370373,7.162420303
493190.8334,3953000.989,20,TR024,5,398.48815,141.5532352,11.14388449
493017.2556,3953394.102,20,TR024,26,399.99658,130.9096886,12.24804681
493015.3157,3953399.142,20,TR024,27,399.99914,132.1460364,8.529244583
493035.4303,3953343.958,20,TR024,24,255.49389,130.3962453,7.020234496
493031.0063,3953355.756,20,TR024,25,365.22168,129.9436147,11.02086047
492993.1295,3953454.939,20,TR024,30,399.99243,133.0813802,12.47636234
492988.4172,3953469.236,20,TR024,31,399.96521,131.5962758,9.99171411
493010.0624,3953414.525,20,TR024,28,399.99719,134.0702299,8.382393693
493003.1916,3953431.19,20,TR024,29,400.00024,133.194931,7.903958725
493081.1768,3953230.971,20,TR024,18,399.98608,142.9222341,8.409720161
493072.3507,3953249.36,20,TR024,19,398.3319,139.9416576,11.59051057
493089.5264,3953209.601,20,TR024,16,399.99768,150.4784139,16.55917043
493085.6889,3953217.577,20,TR024,17,399.97021,145.904018,12.03754936
493048.8733,3953302.546,20,TR024,22,384.58972,132.5946827,7.274977629
493041.7743,3953321.157,20,TR024,23,390.69543,130.4396332,5.41413268
493057.9887,3953283.133,20,TR024,20,400,135.2749176,12.86344602
493057.1404,3953284.978,20,TR024,21,399.94995,133.7505941,4.763104483
492896.2495,3953676.737,20,TR024,42,399.99975,101.6757597,11.31997843
