siteID,length,stratum,observer,vegheight,
2801,4.17315,5,PP,Short,#N/A
2802,28.25293,2,PP,Short,1
2803,12.10915,2,PP,Short,#N/A
2804,113.09149,2,PP,Short,#N/A
2805,271.04449,2,PP,Short,1
2806,91.46574,2,PP,Short,1
2807,27.34585,2,PP,Short,#N/A
2808,31.3394,3,PP,Short,#N/A
2793,7.03612,4,JB,Short,#N/A
2794,56.37946,5,PP,Short,#N/A
2795,15.92041,5,PP,Short,#N/A
2796,75.47571,2,PP,Short,#N/A
2797,32.00427,2,PP,Short,#N/A
2798,39.27853,3,PP,Short,#N/A
2799,48.81793,8,PP,Short,#N/A
2800,48.92317,5,PP,Short,1
2785,7.86489,2,JB,Short,#N/A
2786,34.21,2,JB,Short,#N/A
2787,14.71195,3,JB,Short,#N/A
2788,6.08871,3,JB,Short,#N/A
2789,70.43826,8,JB,Short,1
2790,46.5782,8,JB,Short,#N/A
2791,10.88683,8,JB,Short,#N/A
2792,391.39874,8,JB,Short,1
2777,33.19242,2,JB,Short,#N/A
2778,15.81033,3,JB,Short,#N/A
2779,23.62138,3,JB,Short,#N/A
2780,28.90583,1,JB,Short,#N/A
2781,64.43442,8,JB,Short,#N/A
2782,15.84272,5,JB,Short,#N/A
2783,37.07213,5,JB,Short,#N/A
2784,64.26875,5,JB,Short,#N/A
2769,27.00498,8,JB,Short,#N/A
2770,11.59074,6,JB,Short,#N/A
2771,5.2157,4,JB,Short,#N/A
2772,186.33486,5,JB,Short,#N/A
2773,56.31875,5,JB,Short,#N/A
2774,5.52129,5,JB,Short,#N/A
2775,17.26412,5,JB,Short,#N/A
2776,30.1646,2,JB,Short,#N/A
2761,99.76263,8,PP,Short,#N/A
2762,240.25932,5,JB,Short,1
2763,281.70565,2,JB,Short,1
2764,91.71178,3,JB,Short,#N/A
2765,29.25817,3,JB,Short,#N/A
2766,44.31478,8,JB,Short,#N/A
2767,82.19577,8,JB,Short,#N/A
2768,24.53541,8,JB,Short,#N/A
2753,29.31968,4,PP,Short,#N/A
2754,5.45043,4,PP,Short,#N/A
2755,146.33529,2,PP,Short,#N/A
2756,27.47921,3,PP,Short,#N/A
2757,59.50591,8,PP,Short,#N/A
2758,22.87668,6,PP,Short,#N/A
2759,69.16776,2,PP,Short,#N/A
2760,69.09986,2,PP,Short,1
2745,29.24419,3,PP,Short,#N/A
2746,31.22873,8,PP,Short,#N/A
2747,57.09658,8,PP,Short,#N/A
2748,34.67156,8,PP,Short,#N/A
2749,63.8542,6,PP,Short,#N/A
2750,69.64919,6,PP,Short,#N/A
2751,29.39221,4,PP,Short,#N/A
2752,29.56745,4,PP,Short,#N/A
2737,38.82086,8,PP,Short,1
2738,32.213,8,PP,Short,#N/A
2739,75.75421,6,PP,Short,#N/A
2740,73.11191,6,PP,Short,#N/A
2741,22.9908,6,PP,Short,#N/A
2742,9.59288,2,PP,Short,#N/A
2743,28.57624,3,PP,Short,#N/A
2744,29.11163,3,PP,Short,#N/A
2729,84.76128,4,PP,Short,#N/A
2730,2.39204,4,PP,Short,#N/A
2731,27.07433,4,PP,Short,#N/A
2732,77.24337,2,PP,Short,#N/A
2733,75.74756,2,PP,Short,1
2734,25.28222,2,PP,Short,#N/A
2735,16.62144,2,PP,Short,#N/A
2736,34.73884,3,PP,Short,#N/A
2721,119.91093,3,PP,Short,1
2722,28.87635,3,PP,Short,#N/A
2723,23.74793,1,PP,Short,#N/A
2724,39.26034,1,PP,Short,#N/A
2725,2.15359,1,PP,Short,#N/A
2726,42.55532,8,PP,Short,#N/A
2727,2.44075,8,PP,Short,#N/A
2728,112.54548,8,PP,Short,#N/A
2713,41.22401,7,PP,Short,#N/A
2714,10.7829,7,PP,Short,#N/A
2715,109.05637,7,PP,Short,#N/A
2716,18.04451,1,PP,Tall,#N/A
2717,58.96735,1,PP,Short,#N/A
2718,185.6546,1,PP,Short,#N/A
2719,48.5946,7,PP,Short,#N/A
2720,7.76686,4,PP,Short,#N/A
2705,37.45548,8,PP,Short,#N/A
2706,28.43669,8,PP,Short,#N/A
2707,97.96918,7,PP,Short,#N/A
2708,229.89822,7,PP,Short,#N/A
2709,59.62733,7,PP,Short,#N/A
2710,26.93534,7,PP,Short,#N/A
2711,40.52338,7,PP,Short,#N/A
2712,64.22181,7,PP,Short,#N/A
2697,7.11774,1,PP,Short,#N/A
2698,20.11848,1,PP,Short,#N/A
2699,1.08109,1,PP,Short,#N/A
2700,27.67211,1,PP,Short,#N/A
2701,26.20123,1,PP,Short,#N/A
2702,32.95229,1,PP,Short,#N/A
2703,24.00729,1,PP,Short,#N/A
2704,20.70504,1,PP,Short,#N/A
2689,24.04946,1,PP,Tall,#N/A
2690,28.76729,5,PP,Short,#N/A
2691,30.63624,5,PP,Short,#N/A
2692,31.39601,5,PP,Short,#N/A
2693,28.57843,5,PP,Short,#N/A
2694,29.82241,3,PP,Short,#N/A
2695,3.91398,1,PP,Short,#N/A
2696,35.70159,1,PP,Short,#N/A
2681,48.83396,1,PP,Tall,#N/A
2682,58.52913,8,PP,Tall,#N/A
2683,2.23448,7,PP,Tall,#N/A
2684,75.56669,7,PP,Tall,#N/A
2685,9.29936,1,PP,Short,#N/A
2686,4.74092,7,PP,Short,#N/A
2687,10.55559,3,PP,Tall,#N/A
2688,8.24525,1,PP,Tall,#N/A
2673,5.46477,7,PP,Tall,#N/A
2674,121.24552,1,PP,Tall,#N/A
2675,4.92256,1,PP,Tall,#N/A
2676,1.9447,8,PP,Tall,#N/A
2677,96.26961,8,PP,Tall,#N/A
2678,14.5869,8,PP,Short,#N/A
2679,32.25265,3,PP,Tall,#N/A
2680,34.57691,1,PP,Tall,#N/A
2665,59.80295,1,PP,Short,#N/A
2666,19.75752,1,PP,Short,#N/A
2667,29.33587,7,PP,Short,#N/A
2668,29.10171,5,PP,Tall,#N/A
2669,24.90372,5,PP,Tall,#N/A
2670,3.21345,5,PP,Tall,#N/A
2671,129.92668,1,PP,Tall,#N/A
2672,61.78676,1,PP,Tall,#N/A
2657,65.13169,7,PP,Tall,#N/A
2658,0.11954,3,PP,Tall,#N/A
2659,14.47442,1,PP,Tall,#N/A
2660,98.82575,1,PP,Short,#N/A
2661,17.52883,5,PP,Tall,#N/A
2662,23.38682,1,PP,Tall,#N/A
2663,78.02152,1,PP,Tall,#N/A
2664,26.67271,5,PP,Short,#N/A
2649,29.32529,8,JB,Short,#N/A
2650,15.10941,8,JB,Short,#N/A
2651,96.89099,6,JB,Short,#N/A
2652,51.65506,3,PP,Tall,#N/A
2653,18.5609,3,PP,Short,#N/A
2654,6.4744,7,PP,Short,#N/A
2655,70.30328,3,PP,Tall,#N/A
2656,60.41083,1,PP,Tall,#N/A
2641,17.95082,2,JB,Short,#N/A
2642,26.99872,2,JB,Short,#N/A
2643,63.47862,3,JB,Short,#N/A
2644,22.39119,3,JB,Short,#N/A
2645,35.29574,3,JB,Short,#N/A
2646,9.88814,8,JB,Short,#N/A
2647,69.98019,8,JB,Short,#N/A
2648,9.09045,8,JB,Short,#N/A
2633,5.67209,5,PP,Short,#N/A
2634,30.41405,2,PP,Short,#N/A
2635,31.0553,8,PP,Short,#N/A
2636,13.75535,8,PP,Short,#N/A
2637,0.62114,2,JB,Short,#N/A
2638,166.57129,2,JB,Short,1
2639,4.52297,2,JB,Short,#N/A
2640,8.7464,2,JB,Short,1
2625,20.2151,4,PP,Short,#N/A
2626,27.65532,4,PP,Short,1
2627,116.19471,4,PP,Short,#N/A
2628,8.79626,4,PP,Short,#N/A
2629,19.61881,4,PP,Short,#N/A
2630,28.29464,4,PP,Short,#N/A
2631,29.45222,4,PP,Short,1
2632,2.87834,4,PP,Short,#N/A
2617,25.39634,8,PP,Short,1
2618,93.33922,8,PP,Short,1
2619,29.3745,6,PP,Short,#N/A
2620,56.83122,6,PP,Short,#N/A
2621,21.11759,6,PP,Short,#N/A
2622,46.09482,6,PP,Short,#N/A
2623,37.20974,6,PP,Short,1
2624,29.31844,4,PP,Short,#N/A
2609,2.58875,3,PP,Short,#N/A
2610,28.61331,3,PP,Short,1
2611,57.22018,8,PP,Short,#N/A
2612,114.88904,8,PP,Short,1
2613,10.09551,8,PP,Short,#N/A
2614,42.70282,8,PP,Short,#N/A
2615,45.98612,8,PP,Short,1
2616,28.42721,8,PP,Short,#N/A
2601,32.76447,2,PP,Short,#N/A
2602,29.67847,2,PP,Short,1
2603,9.87398,3,PP,Short,#N/A
2604,28.36511,3,PP,Short,#N/A
2605,10.8921,3,PP,Short,1
2606,29.73056,3,PP,Short,#N/A
2607,50.29226,3,PP,Short,#N/A
2608,3.0947,3,PP,Short,#N/A
2593,15.6979,4,PP,Short,1
2594,10.35876,1,PP,Tall,#N/A
2595,27.55551,7,PP,Tall,#N/A
2596,3.45938,4,PP,Tall,#N/A
2597,30.67592,2,PP,Short,1
2598,2.86758,2,PP,Short,#N/A
2599,36.62979,2,PP,Short,#N/A
2600,56.04539,2,PP,Short,1
2585,30.35027,8,PP,Short,1
2586,114.53742,8,PP,Short,1
2587,88.43885,6,PP,Short,#N/A
2588,30.14439,6,PP,Short,#N/A
2589,2.84991,6,PP,Short,1
2590,61.3504,6,PP,Short,#N/A
2591,23.77168,4,PP,Short,#N/A
2592,16.42938,4,PP,Short,#N/A
2577,29.7592,2,PP,Short,1
2578,28.22144,2,PP,Short,#N/A
2579,19.66357,3,PP,Short,#N/A
2580,29.56822,3,PP,Short,#N/A
2581,29.84557,3,PP,Short,1
2582,102.4902,8,PP,Short,#N/A
2583,6.2779,8,PP,Short,#N/A
2584,76.57459,8,PP,Short,1
2569,19.93544,4,PP,Short,#N/A
2570,1.8567,4,PP,Short,#N/A
2571,57.15894,5,PP,Short,1
2572,29.255,5,PP,Short,#N/A
2573,30.85919,5,PP,Short,1
2574,31.96337,5,PP,Short,#N/A
2575,120.63213,2,PP,Short,1
2576,29.7122,2,PP,Short,#N/A
2561,14.84011,2,PP,Short,#N/A
2562,19.62948,2,PP,Short,#N/A
2563,29.55767,3,PP,Short,#N/A
2564,22.69019,8,PP,Short,#N/A
2565,40.52077,8,PP,Short,1
2566,58.70403,8,PP,Short,#N/A
2567,234.71777,8,PP,Short,#N/A
2568,26.08491,8,PP,Short,#N/A
3065,80.11026,6,JB,Short,#N/A
3066,20.89495,4,JB,Short,#N/A
3067,37.82895,4,JB,Short,#N/A
3068,29.56222,4,JB,Short,#N/A
3069,13.84046,4,JB,Short,#N/A
3070,16.92799,5,JB,Short,#N/A
3071,14.85822,5,JB,Short,#N/A
3072,162.04771,2,JB,Short,1
3057,28.63964,4,JB,Short,#N/A
3058,22.76079,2,JB,Short,#N/A
3059,15.20726,3,JB,Short,#N/A
3060,42.32332,3,JB,Short,#N/A
3061,19.16942,3,JB,Short,#N/A
3062,36.2527,8,JB,Short,#N/A
3063,61.00554,8,JB,Short,1
3064,12.98395,6,JB,Short,#N/A
3049,28.99585,6,JB,Short,#N/A
3050,57.28239,6,JB,Short,#N/A
3051,85.55163,6,JB,Short,#N/A
3052,114.4123,6,JB,Short,#N/A
3053,14.89985,6,JB,Short,#N/A
3054,1.70649,6,JB,Short,#N/A
3055,20.27618,4,JB,Short,#N/A
3056,28.47212,4,JB,Short,#N/A
3041,29.64357,3,JB,Short,#N/A
3042,29.76107,3,JB,Short,#N/A
3043,28.79933,3,JB,Short,#N/A
3044,63.47259,8,JB,Short,#N/A
3045,28.29382,8,JB,Short,#N/A
3046,114.60262,6,JB,Short,#N/A
3047,56.58958,6,JB,Short,#N/A
3048,85.7383,6,JB,Short,#N/A
3033,23.12176,4,JB,Short,#N/A
3034,58.09362,2,JB,Short,#N/A
3035,28.70406,2,JB,Short,#N/A
3036,29.70155,2,JB,Short,#N/A
3037,14.34968,2,JB,Short,#N/A
3038,28.43449,3,JB,Short,#N/A
3039,142.67935,3,JB,Short,#N/A
3040,28.45673,3,JB,Short,#N/A
3025,27.87014,3,JB,Short,#N/A
3026,3.25852,3,JB,Short,#N/A
3027,31.54212,3,JB,Short,#N/A
3028,8.56546,6,JB,Short,#N/A
3029,19.3401,6,JB,Short,#N/A
3030,28.94756,6,JB,Short,#N/A
3031,107.88607,6,JB,Short,#N/A
3032,36.36437,6,JB,Short,#N/A
3017,56.86937,3,JB,Short,#N/A
3018,16.30464,8,JB,Short,#N/A
3019,2.57045,5,JB,Short,#N/A
3020,24.80718,2,JB,Short,#N/A
3021,2.78511,2,JB,Short,#N/A
3022,160.52448,2,JB,Short,#N/A
3023,100.24801,2,JB,Short,#N/A
3024,59.10675,2,JB,Short,#N/A
3009,243.18393,8,PP,Short,1
3010,8.56634,8,PP,Short,#N/A
3011,1.90457,4,PP,Short,#N/A
3012,28.3886,5,JB,Short,#N/A
3013,28.54662,2,JB,Short,#N/A
3014,57.00813,2,JB,Short,#N/A
3015,46.94292,2,JB,Short,#N/A
3016,29.40281,3,JB,Short,#N/A
3001,39.88449,4,PP,Short,#N/A
3002,17.47724,4,PP,Short,1
3003,31.95339,3,PP,Short,#N/A
3004,33.90309,1,PP,Short,#N/A
3005,29.49404,1,PP,Short,#N/A
3006,31.4077,1,PP,Short,#N/A
3007,71.90674,8,PP,Short,#N/A
3008,71.90666,8,PP,Short,#N/A
2993,29.11599,8,PP,Short,#N/A
2994,9.52038,8,PP,Short,#N/A
2995,62.3568,8,PP,Short,#N/A
2996,24.62947,8,PP,Short,#N/A
2997,79.88141,8,PP,Short,1
2998,31.76219,8,PP,Short,#N/A
2999,124.08603,8,PP,Short,#N/A
3000,75.4463,8,PP,Short,#N/A
2985,11.1725,1,PP,Short,#N/A
2986,1.16792,1,PP,Short,#N/A
2987,84.10442,1,PP,Short,1
2988,29.88854,1,PP,Short,#N/A
2989,5.72484,8,PP,Short,#N/A
2990,12.09174,8,PP,Short,#N/A
2991,16.20491,8,PP,Short,#N/A
2992,11.41025,8,PP,Short,#N/A
2977,63.39933,3,PP,Short,#N/A
2978,35.19278,3,PP,Short,#N/A
2979,32.57588,1,PP,Short,#N/A
2980,4.18777,1,PP,Short,#N/A
2981,4.79538,1,PP,Short,#N/A
2982,30.55434,1,PP,Short,#N/A
2983,90.82757,1,PP,Short,#N/A
2984,45.5963,1,PP,Short,1
2969,29.4065,5,PP,Short,#N/A
2970,28.53804,5,PP,Short,#N/A
2971,17.57815,3,PP,Short,#N/A
2972,1.35987,3,PP,Short,#N/A
2973,59.63278,3,PP,Short,#N/A
2974,30.44207,3,PP,Short,#N/A
2975,18.44,3,PP,Short,#N/A
2976,86.97515,3,PP,Short,#N/A
2961,8.37892,7,PP,Short,#N/A
2962,22.96743,4,PP,Short,#N/A
2963,58.91851,4,PP,Short,#N/A
2964,21.11376,4,PP,Short,#N/A
2965,27.88126,4,PP,Short,#N/A
2966,58.45259,4,PP,Short,#N/A
2967,51.84394,4,PP,Short,#N/A
2968,54.18271,5,PP,Short,#N/A
2953,29.6964,8,PP,Short,#N/A
2954,28.40489,8,PP,Short,#N/A
2955,28.24941,8,PP,Short,#N/A
2956,28.54845,8,PP,Short,#N/A
2957,25.99708,7,PP,Short,#N/A
2958,33.14492,7,PP,Short,#N/A
2959,13.52754,7,PP,Short,#N/A
2960,29.07645,7,PP,Short,#N/A
2945,24.8901,8,PP,Short,#N/A
2946,60.64053,8,PP,Short,#N/A
2947,2.91288,8,PP,Short,#N/A
2948,56.95882,8,PP,Short,#N/A
2949,6.1342,8,PP,Short,#N/A
2950,30.3019,8,PP,Short,#N/A
2951,28.27103,8,PP,Short,#N/A
2952,23.4024,8,PP,Short,#N/A
2937,1.95984,1,PP,Short,#N/A
2938,28.45394,1,PP,Short,#N/A
2939,48.43544,1,PP,Short,#N/A
2940,28.22138,1,PP,Short,#N/A
2941,4.93603,1,PP,Short,#N/A
2942,3.3862,8,PP,Short,#N/A
2943,15.68339,8,PP,Short,#N/A
2944,2.13508,8,PP,Short,#N/A
2929,34.40015,1,PP,Short,#N/A
2930,156.9899,1,PP,Short,#N/A
2931,44.73724,1,PP,Short,#N/A
2932,0.22376,1,PP,Short,#N/A
2933,0.7638,1,PP,Short,#N/A
2934,0.60727,1,PP,Short,#N/A
2935,1.36356,1,PP,Short,#N/A
2936,0.32824,1,PP,Short,#N/A
2921,5.54354,3,PP,Short,#N/A
2922,28.87893,3,PP,Short,#N/A
2923,30.86624,3,PP,Short,#N/A
2924,57.22246,3,PP,Short,#N/A
2925,28.29372,3,PP,Short,#N/A
2926,28.20045,3,PP,Short,#N/A
2927,28.25933,3,PP,Short,#N/A
2928,40.19821,3,PP,Short,#N/A
2913,28.37774,8,PP,Short,#N/A
2914,2.7262,3,PP,Short,#N/A
2915,12.73787,3,PP,Short,#N/A
2916,61.13591,3,PP,Short,#N/A
2917,47.86361,3,PP,Short,#N/A
2918,6.92236,3,PP,Short,#N/A
2919,7.29255,3,PP,Short,#N/A
2920,56.52735,3,PP,Short,#N/A
2905,72.83303,2,PP,Short,#N/A
2906,17.58166,2,PP,Short,#N/A
2907,31.12205,3,PP,Short,#N/A
2908,31.04413,3,PP,Short,#N/A
2909,11.30985,3,PP,Short,#N/A
2910,28.71677,3,PP,Short,#N/A
2911,14.30328,3,PP,Short,#N/A
2912,75.17573,8,PP,Short,#N/A
2897,20.94274,5,PP,Short,#N/A
2898,29.00933,5,PP,Short,#N/A
2899,28.51349,5,PP,Short,#N/A
2900,17.30736,5,PP,Short,#N/A
2901,30.18495,2,PP,Short,#N/A
2902,10.07241,2,PP,Short,#N/A
2903,34.6828,2,PP,Short,#N/A
2904,30.08108,2,PP,Short,#N/A
2889,112.97082,2,PP,Short,#N/A
2890,16.86363,3,PP,Short,#N/A
2891,32.11402,3,PP,Short,#N/A
2892,28.38945,8,PP,Short,#N/A
2893,61.12257,8,PP,Short,1
2894,29.91798,8,PP,Short,#N/A
2895,88.40497,8,PP,Short,1
2896,33.99695,8,PP,Short,1
2881,21.82226,5,PP,Short,#N/A
2882,85.33683,5,PP,Short,#N/A
2883,31.28588,5,PP,Short,1
2884,85.62089,2,PP,Short,#N/A
2885,28.39425,2,PP,Short,#N/A
2886,35.90836,2,PP,Short,#N/A
2887,95.26922,2,PP,Short,1
2888,101.16424,2,PP,Short,#N/A
2873,17.08206,5,PP,Short,#N/A
2874,17.92312,3,PP,Short,#N/A
2875,70.12516,1,PP,Short,1
2876,143.63414,1,PP,Short,1
2877,72.17012,8,PP,Short,#N/A
2878,37.22662,8,PP,Short,#N/A
2879,85.55811,5,PP,Short,#N/A
2880,30.57195,5,PP,Short,#N/A
2865,15.0768,3,PP,Short,#N/A
2866,28.67567,1,PP,Short,1
2867,233.53597,8,PP,Short,1
2868,28.57492,8,PP,Short,#N/A
2869,28.83662,8,PP,Short,#N/A
2870,30.77368,8,PP,Short,#N/A
2871,57.07441,8,PP,Short,#N/A
2872,181.18086,8,PP,Short,1
2857,32.53924,6,PP,Short,1
2858,26.5756,5,PP,Short,#N/A
2859,87.98371,5,PP,Short,#N/A
2860,4.39673,3,PP,Short,#N/A
2861,57.609,3,PP,Short,1
2862,29.54005,3,PP,Short,#N/A
2863,28.60129,3,PP,Short,1
2864,28.49773,3,PP,Short,#N/A
2849,20.75145,4,PP,Short,#N/A
2850,41.46266,5,PP,Short,1
2851,90.53762,5,PP,Short,1
2852,62.32626,2,PP,Short,1
2853,14.96108,2,PP,Short,#N/A
2854,23.87165,3,PP,Short,#N/A
2855,45.3982,1,PP,Short,#N/A
2856,30.12853,1,PP,Short,#N/A
2841,67.16474,8,PP,Short,1
2842,131.84259,8,PP,Short,1
2843,32.0721,8,PP,Short,#N/A
2844,29.07704,6,PP,Short,#N/A
2845,35.7928,4,PP,Short,#N/A
2846,15.95547,4,PP,Short,#N/A
2847,7.88303,4,PP,Short,#N/A
2848,0.8611,4,PP,Short,#N/A
2833,28.62774,2,PP,Short,1
2834,32.6101,2,PP,Short,1
2835,5.84421,3,PP,Short,#N/A
2836,5.93423,3,PP,Short,#N/A
2837,5.05905,3,PP,Short,#N/A
2838,2.17391,3,PP,Short,#N/A
2839,28.89561,3,PP,Short,1
2840,16.34481,3,PP,Short,#N/A
2825,1.10333,7,PP,Tall,#N/A
2826,57.72758,7,PP,Tall,#N/A
2827,30.60235,7,PP,Tall,#N/A
2828,24.90674,4,PP,Tall,#N/A
2829,29.2873,5,PP,Short,#N/A
2830,15.91711,5,PP,Short,#N/A
2831,28.33093,5,PP,Short,#N/A
2832,8.148,2,PP,Short,#N/A
2817,115.50667,1,PP,Tall,#N/A
2818,28.7322,1,PP,Tall,#N/A
2819,28.53699,1,PP,Tall,#N/A
2820,106.49032,1,PP,Tall,#N/A
2821,96.42383,1,PP,Tall,#N/A
2822,28.62838,8,PP,Tall,#N/A
2823,59.20823,8,PP,Tall,#N/A
2824,86.58507,8,PP,Tall,#N/A
2297,10.84166,1,PP,Short,1
2298,28.29633,8,PP,Short,#N/A
2299,28.23256,6,PP,Short,#N/A
2300,103.80793,5,PP,Short,#N/A
2301,39.51593,5,PP,Short,#N/A
2302,87.8252,5,PP,Short,1
2303,54.43002,5,PP,Short,1
2304,52.53554,5,PP,Short,1
2289,28.20398,6,PP,Short,1
2290,52.621,5,PP,Short,1
2291,28.29399,5,PP,Short,#N/A
2292,116.06673,5,PP,Short,1
2293,147.65005,5,PP,Short,1
2294,28.32593,2,PP,Short,#N/A
2295,85.60592,2,PP,Short,1
2296,56.45307,3,PP,Short,#N/A
2281,30.35126,1,PP,Short,#N/A
2282,78.70332,8,PP,Short,#N/A
2283,31.22042,8,PP,Short,#N/A
2284,57.15505,8,PP,Short,#N/A
2285,57.52457,8,PP,Short,#N/A
2286,143.40136,6,PP,Short,#N/A
2287,28.62634,6,PP,Short,#N/A
2288,58.16168,6,PP,Short,#N/A
2273,85.6678,3,PP,Short,#N/A
2274,57.96115,3,PP,Short,#N/A
2275,0.04692,3,PP,Short,#N/A
2276,86.0576,3,PP,Short,#N/A
2277,29.66711,3,PP,Short,#N/A
2278,61.48665,3,PP,Short,#N/A
2279,28.72964,1,PP,Short,#N/A
2280,19.16578,1,PP,Short,#N/A
2265,29.35929,2,PP,Short,#N/A
2266,56.86029,2,PP,Short,#N/A
2267,57.0023,2,PP,Short,#N/A
2268,28.36738,2,PP,Short,#N/A
2269,28.49293,2,PP,Short,#N/A
2270,19.96657,2,PP,Short,1
2271,29.07172,3,PP,Short,#N/A
2272,37.64593,3,PP,Short,1
2257,28.41832,5,PP,Short,1
2258,29.18847,5,PP,Short,#N/A
2259,28.34692,5,PP,Short,1
2260,33.22909,5,PP,Short,1
2261,6.10877,5,PP,Short,#N/A
2262,64.63484,2,PP,Short,#N/A
2263,57.58962,2,PP,Short,#N/A
2264,28.563,2,PP,Short,#N/A
2249,46.15168,8,PP,Short,#N/A
2250,19.82255,8,PP,Short,#N/A
2251,19.86615,6,PP,Short,#N/A
2252,420.60676,5,JB,Short,1
2253,8.83463,2,JB,Short,1
2254,22.41687,2,JB,Short,1
2255,28.36258,5,PP,Short,#N/A
2256,9.42805,5,PP,Short,#N/A
2241,12.00061,2,PP,Short,#N/A
2242,220.60224,2,PP,Short,1
2243,25.20987,2,PP,Short,1
2244,25.24424,3,PP,Short,#N/A
2245,30.66827,3,PP,Short,1
2246,6.05192,3,PP,Short,#N/A
2247,6.39949,8,PP,Short,#N/A
2248,30.04214,8,PP,Short,#N/A
2233,6.3473,6,PP,Short,#N/A
2234,25.02211,5,PP,Short,1
2235,14.53457,5,PP,Short,#N/A
2236,225.23023,5,PP,Short,1
2237,18.66682,5,PP,Short,1
2238,57.68183,5,PP,Short,1
2239,16.63995,2,PP,Short,#N/A
2240,29.89954,2,PP,Short,#N/A
2225,55.26671,2,PP,Short,#N/A
2226,145.83255,2,PP,Short,1
2227,34.88596,2,PP,Short,#N/A
2228,17.41597,3,PP,Short,#N/A
2229,1.42787,8,PP,Short,#N/A
2230,50.00851,6,PP,Short,#N/A
2231,20.97958,6,PP,Short,#N/A
2232,4.23226,6,PP,Short,#N/A
2217,1.38268,6,PP,Short,#N/A
2218,28.66303,4,PP,Short,#N/A
2219,43.18413,5,PP,Short,1
2220,14.80587,5,PP,Short,#N/A
2221,5.0579,5,PP,Short,#N/A
2222,35.47989,2,PP,Short,#N/A
2223,35.68899,2,PP,Short,#N/A
2224,45.95207,2,PP,Short,#N/A
2209,38.67953,8,PP,Short,#N/A
2210,56.99552,8,PP,Short,#N/A
2211,85.82144,8,PP,Short,#N/A
2212,28.39475,6,PP,Short,#N/A
2213,28.59293,6,PP,Short,#N/A
2214,57.43631,6,PP,Short,#N/A
2215,0.38505,6,PP,Short,#N/A
2216,28.27293,6,PP,Short,#N/A
2201,86.42907,2,PP,Short,#N/A
2202,56.68841,2,PP,Short,#N/A
2203,68.65245,2,PP,Short,#N/A
2204,28.68018,3,PP,Short,#N/A
2205,28.29044,3,PP,Short,#N/A
2206,85.21296,3,PP,Short,#N/A
2207,28.51892,1,PP,Short,#N/A
2208,28.46501,8,PP,Short,#N/A
2193,29.58223,4,JB,Short,#N/A
2194,113.38209,5,PP,Short,1
2195,9.82505,5,PP,Short,1
2196,17.93306,2,PP,Short,1
2197,113.68535,2,PP,Short,#N/A
2198,58.38997,2,PP,Short,#N/A
2199,90.60787,2,PP,Short,1
2200,50.30843,2,PP,Short,#N/A
2185,57.71932,8,JB,Short,#N/A
2186,99.65641,8,JB,Short,#N/A
2187,49.65037,8,JB,Short,#N/A
2188,9.03329,8,JB,Short,1
2189,70.27557,8,JB,Short,#N/A
2190,10.02201,6,JB,Short,#N/A
2191,33.76009,6,JB,Short,#N/A
2192,29.71892,4,JB,Short,#N/A
2177,25.61383,3,JB,Short,#N/A
2178,42.48064,3,JB,Short,1
2179,22.97947,3,JB,Short,1
2180,101.56348,8,JB,Short,#N/A
2181,60.29236,8,JB,Short,1
2182,65.33205,8,JB,Short,1
2183,29.75521,8,JB,Short,1
2184,24.45758,8,JB,Short,#N/A
2169,118.23673,2,JB,Short,1
2170,5.34717,2,JB,Short,#N/A
2171,30.24895,2,JB,Short,1
2172,145.69661,2,JB,Short,1
2173,18.74183,2,JB,Short,1
2174,32.14075,2,JB,Short,#N/A
2175,64.82525,2,JB,Short,#N/A
2176,7.28767,3,JB,Short,#N/A
2161,23.87599,5,JB,Short,#N/A
2162,190.97162,5,JB,Short,1
2163,64.14851,5,JB,Short,#N/A
2164,0.15017,5,JB,Short,#N/A
2165,15.64164,5,JB,Short,#N/A
2166,10.01404,5,JB,Short,#N/A
2167,181.19381,2,JB,Short,1
2168,119.4402,2,JB,Short,1
2153,20.87603,4,JB,Short,#N/A
2154,0.70829,4,JB,Short,#N/A
2155,28.71167,4,JB,Short,#N/A
2156,29.13024,4,JB,Short,#N/A
2157,28.92948,4,JB,Short,#N/A
2158,28.35535,4,JB,Short,#N/A
2159,1.0637,5,JB,Short,#N/A
2160,8.05942,5,JB,Short,#N/A
2145,11.91957,8,JB,Short,#N/A
2146,28.36008,8,JB,Short,#N/A
2147,84.97377,8,JB,Short,#N/A
2148,93.5457,8,JB,Short,#N/A
2149,60.01881,8,JB,Short,1
2150,142.1656,8,JB,Short,#N/A
2151,71.55258,8,JB,Short,#N/A
2152,3.7532,6,JB,Short,#N/A
2137,28.3493,6,JB,Short,#N/A
2138,127.32475,5,JB,Short,1
2139,20.0736,5,JB,Short,#N/A
2140,8.5645,2,JB,Short,#N/A
2141,28.7205,2,JB,Short,#N/A
2142,73.50762,3,JB,Short,#N/A
2143,6.85666,3,JB,Short,#N/A
2144,28.38601,3,JB,Short,#N/A
2129,29.57411,8,JB,Short,#N/A
2130,171.41298,6,JB,Short,#N/A
2131,3.89947,6,JB,Short,#N/A
2132,6.89229,6,JB,Short,#N/A
2133,26.26889,6,JB,Short,#N/A
2134,8.36419,6,JB,Short,#N/A
2135,8.35045,6,JB,Short,#N/A
